txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
[[827.0,802.0,802.0],0.001198424],
[[852.0,802.0,802.0],0.001183999],
[[927.0,902.0,902.0],0.001174038],
[[952.0,902.0,902.0],0.001253976],
[[1003.0,1002.0,1002.0],0.001244374],
[[1007.0,1002.0,1002.0],0.001252724],
[[1027.0,1002.0,1002.0],0.001214017],
[[1082.0,1002.0,1002.0],0.00143384],
[[1103.0,1102.0,1102.0],0.00131226],
[[1107.0,1102.0,1102.0],0.001325922],
[[1127.0,1102.0,1102.0],0.001270099],
[[1182.0,1102.0,1102.0],0.001501422],
[[1203.0,1202.0,1202.0],0.00132061],
[[1207.0,1202.0,1202.0],0.001372861],
[[1227.0,1202.0,1202.0],0.001316497],
[[1282.0,1202.0,1202.0],0.001409869],
[[1603.0,1602.0,1602.0],0.001442577],
[[1607.0,1602.0,1602.0],0.001322369],
[[1627.0,1602.0,1602.0],0.001285513],
[[1672.0,1602.0,1602.0],0.001272117],
[[1682.0,1602.0,1602.0],0.001417592],
[[2003.0,2002.0,2002.0],0.001343087],
[[2007.0,2002.0,2002.0],0.001346755],
[[2017.0,2002.0,2002.0],0.001343143],
[[2027.0,2002.0,2002.0],0.001344249],
[[2082.0,2002.0,2002.0],0.001255985]]
