txName: TChiWZoff
constraint: {(PV > anyBSM(1),anyBSM(2)), (anyBSM(1) > l+,l-,MET(3)), (anyBSM(2) > jet,jet,MET(4))}
condition: None
conditionDescription: None
figureUrl: None
source: HackAnalysis recast by Mark Goodsell and others, https://doi.org/10.48550/arXiv.2506.21676
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'x', 3: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (3, 'mass', GeV), 2: (2, 'mass', GeV), 3: (4, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[120.0,70.0,120.0,70.0],1.702537e-05],
[[140.0,90.0,140.0,90.0],1.779403e-05],
[[140.0,92.0,140.0,92.0],3.051045e-05],
[[140.0,94.0,140.0,94.0],2.483134e-05],
[[140.0,96.0,140.0,96.0],3.239701e-05],
[[140.0,98.0,140.0,98.0],4.754776e-05],
[[140.0,100.0,140.0,100.0],4.944925e-05],
[[140.0,102.0,140.0,102.0],6.741493e-05],
[[140.0,104.0,140.0,104.0],7.693433e-05],
[[140.0,106.0,140.0,106.0],8.885373e-05],
[[140.0,108.0,140.0,108.0],0.0001247343],
[[140.0,110.0,140.0,110.0],0.000142409],
[[140.0,112.0,140.0,112.0],0.0001329448],
[[140.0,114.0,140.0,114.0],0.0001289567],
[[140.0,116.0,140.0,116.0],0.0001013179],
[[140.0,118.0,140.0,118.0],5.542836e-05],
[[140.0,120.0,140.0,120.0],8.86597e-06],
[[140.0,122.0,140.0,122.0],8.218507e-06],
[[140.0,124.0,140.0,124.0],7.526418e-06],
[[140.0,126.0,140.0,126.0],9.54403e-06],
[[140.0,128.0,140.0,128.0],6.954328e-06],
[[140.0,130.0,140.0,130.0],3.812388e-06],
[[140.0,132.0,140.0,132.0],5.062985e-06],
[[140.0,134.0,140.0,134.0],2.524478e-06],
[[140.0,136.0,140.0,136.0],4.444776e-06],
[[150.0,100.0,150.0,100.0],2.397015e-05],
[[150.0,102.0,150.0,102.0],3.373881e-05],
[[150.0,104.0,150.0,104.0],3.876866e-05],
[[150.0,106.0,150.0,106.0],4.282836e-05],
[[150.0,108.0,150.0,108.0],3.948955e-05],
[[150.0,110.0,150.0,110.0],7.123433e-05],
[[150.0,112.0,150.0,112.0],7.040149e-05],
[[150.0,114.0,150.0,114.0],9.122537e-05],
[[150.0,116.0,150.0,116.0],0.0001120388],
[[150.0,118.0,150.0,118.0],0.0001236418],
[[150.0,120.0,150.0,120.0],0.0001558209],
[[150.0,122.0,150.0,122.0],0.0001552537],
[[150.0,124.0,150.0,124.0],0.0001288269],
[[150.0,126.0,150.0,126.0],0.0001004955],
[[150.0,128.0,150.0,128.0],6.648955e-05],
[[150.0,130.0,150.0,130.0],8.399552e-06],
[[150.0,132.0,150.0,132.0],5.831493e-06],
[[150.0,134.0,150.0,134.0],1.224582e-05],
[[150.0,136.0,150.0,136.0],8.45597e-06],
[[150.0,138.0,150.0,138.0],8.408209e-06],
[[150.0,140.0,150.0,140.0],3.921493e-06],
[[150.0,142.0,150.0,142.0],7.133881e-06],
[[150.0,144.0,150.0,144.0],1.292433e-06],
[[150.0,146.0,150.0,146.0],6.448657e-07],
[[160.0,110.0,160.0,110.0],2.301791e-05],
[[160.0,112.0,160.0,112.0],2.954925e-05],
[[160.0,114.0,160.0,114.0],2.881493e-05],
[[160.0,116.0,160.0,116.0],4.260896e-05],
[[160.0,118.0,160.0,118.0],4.653134e-05],
[[160.0,120.0,160.0,120.0],6.611493e-05],
[[160.0,122.0,160.0,122.0],6.969403e-05],
[[160.0,124.0,160.0,124.0],9.323433e-05],
[[160.0,126.0,160.0,126.0],0.0001296821],
[[160.0,128.0,160.0,128.0],0.0001462806],
[[160.0,130.0,160.0,130.0],0.000163],
[[160.0,132.0,160.0,132.0],0.0001705373],
[[160.0,134.0,160.0,134.0],0.0001669254],
[[160.0,136.0,160.0,136.0],0.0001300149],
[[160.0,138.0,160.0,138.0],7.632239e-05],
[[160.0,140.0,160.0,140.0],1.189493e-05],
[[160.0,142.0,160.0,142.0],1.046104e-05],
[[160.0,144.0,160.0,144.0],1.056209e-05],
[[160.0,146.0,160.0,146.0],7.291045e-06],
[[160.0,148.0,160.0,148.0],7.851045e-06],
[[160.0,150.0,160.0,150.0],7.846119e-06],
[[160.0,152.0,160.0,152.0],2.591194e-06],
[[160.0,154.0,160.0,154.0],4.614776e-06],
[[160.0,156.0,160.0,156.0],2.630448e-06],
[[170.0,120.0,170.0,120.0],1.530299e-05],
[[170.0,122.0,170.0,122.0],3.336567e-05],
[[170.0,124.0,170.0,124.0],3.347164e-05],
[[170.0,126.0,170.0,126.0],4.134478e-05],
[[170.0,128.0,170.0,128.0],4.53403e-05],
[[170.0,130.0,170.0,130.0],6.868209e-05],
[[170.0,132.0,170.0,132.0],8.833582e-05],
[[170.0,134.0,170.0,134.0],0.0001087851],
[[170.0,136.0,170.0,136.0],0.0001336701],
[[170.0,138.0,170.0,138.0],0.0001581642],
[[170.0,140.0,170.0,140.0],0.0001695522],
[[170.0,142.0,170.0,142.0],0.0001902836],
[[170.0,144.0,170.0,144.0],0.0001749701],
[[170.0,146.0,170.0,146.0],0.0001416627],
[[170.0,148.0,170.0,148.0],8.328955e-05],
[[170.0,150.0,170.0,150.0],1.203373e-05],
[[170.0,152.0,170.0,152.0],7.367015e-06],
[[170.0,154.0,170.0,154.0],8.097164e-06],
[[170.0,156.0,170.0,156.0],1.126642e-05],
[[170.0,158.0,170.0,158.0],1.208269e-05],
[[170.0,160.0,170.0,160.0],9.462687e-06],
[[170.0,162.0,170.0,162.0],6.021791e-06],
[[170.0,164.0,170.0,164.0],1.367746e-06],
[[170.0,166.0,170.0,166.0],0.0],
[[180.0,130.0,180.0,130.0],2.918657e-05],
[[180.0,132.0,180.0,132.0],4.053284e-05],
[[180.0,134.0,180.0,134.0],3.598806e-05],
[[180.0,136.0,180.0,136.0],4.607164e-05],
[[180.0,138.0,180.0,138.0],5.53806e-05],
[[180.0,140.0,180.0,140.0],8.049851e-05],
[[180.0,142.0,180.0,142.0],8.176418e-05],
[[180.0,144.0,180.0,144.0],0.0001297239],
[[180.0,146.0,180.0,146.0],0.0001441597],
[[180.0,148.0,180.0,148.0],0.0001771045],
[[180.0,150.0,180.0,150.0],0.0001963881],
[[180.0,152.0,180.0,152.0],0.0002204925],
[[180.0,154.0,180.0,154.0],0.0001916567],
[[180.0,156.0,180.0,156.0],0.0001784478],
[[180.0,158.0,180.0,158.0],7.353731e-05],
[[180.0,160.0,180.0,160.0],7.520746e-06],
[[180.0,162.0,180.0,162.0],6.043284e-06],
[[180.0,164.0,180.0,164.0],1.626716e-05],
[[180.0,166.0,180.0,166.0],1.013701e-05],
[[180.0,168.0,180.0,168.0],5.449254e-06],
[[180.0,170.0,180.0,170.0],7.410448e-06],
[[180.0,172.0,180.0,172.0],6.746716e-06],
[[180.0,174.0,180.0,174.0],2.028955e-06],
[[180.0,176.0,180.0,176.0],0.0],
[[190.0,140.0,190.0,140.0],3.353881e-05],
[[190.0,142.0,190.0,142.0],3.281642e-05],
[[190.0,144.0,190.0,144.0],4.327015e-05],
[[190.0,146.0,190.0,146.0],6.726567e-05],
[[190.0,148.0,190.0,148.0],7.315224e-05],
[[190.0,150.0,190.0,150.0],7.749403e-05],
[[190.0,152.0,190.0,152.0],0.0001029806],
[[190.0,154.0,190.0,154.0],0.0001323119],
[[190.0,156.0,190.0,156.0],0.0001696418],
[[190.0,158.0,190.0,158.0],0.0002082537],
[[190.0,160.0,190.0,160.0],0.0002251343],
[[190.0,162.0,190.0,162.0],0.0002427313],
[[190.0,164.0,190.0,164.0],0.000218806],
[[190.0,166.0,190.0,166.0],0.0001522537],
[[190.0,168.0,190.0,168.0],9.11209e-05],
[[190.0,170.0,190.0,170.0],6.940299e-06],
[[190.0,172.0,190.0,172.0],8.297313e-06],
[[190.0,174.0,190.0,174.0],1.232179e-05],
[[190.0,176.0,190.0,176.0],7.540746e-06],
[[190.0,178.0,190.0,178.0],1.035597e-05],
[[190.0,180.0,190.0,180.0],4.164776e-06],
[[190.0,182.0,190.0,182.0],2.063582e-06],
[[190.0,184.0,190.0,184.0],2.035373e-06],
[[190.0,186.0,190.0,186.0],0.0],
[[200.0,150.0,200.0,150.0],2.908657e-05],
[[200.0,152.0,200.0,152.0],3.339552e-05],
[[200.0,154.0,200.0,154.0],4.504627e-05],
[[200.0,156.0,200.0,156.0],5.95e-05],
[[200.0,158.0,200.0,158.0],6.614925e-05],
[[200.0,160.0,200.0,160.0],9.608955e-05],
[[200.0,162.0,200.0,162.0],0.000109694],
[[200.0,164.0,200.0,164.0],0.0001293821],
[[200.0,166.0,200.0,166.0],0.0001801343],
[[200.0,168.0,200.0,168.0],0.0002101493],
[[200.0,170.0,200.0,170.0],0.0002312537],
[[200.0,172.0,200.0,172.0],0.0002660299],
[[200.0,174.0,200.0,174.0],0.0002000597],
[[200.0,176.0,200.0,176.0],0.0001734776],
[[200.0,178.0,200.0,178.0],8.96597e-05],
[[200.0,180.0,200.0,180.0],1.19009e-05],
[[200.0,182.0,200.0,182.0],1.181836e-05],
[[200.0,184.0,200.0,184.0],9.004925e-06],
[[200.0,186.0,200.0,186.0],1.115478e-05],
[[200.0,188.0,200.0,188.0],9.727463e-06],
[[200.0,190.0,200.0,190.0],1.040239e-05],
[[200.0,192.0,200.0,192.0],5.511791e-06],
[[200.0,194.0,200.0,194.0],6.884179e-07],
[[200.0,196.0,200.0,196.0],0.0],
[[210.0,160.0,210.0,160.0],2.874328e-05],
[[210.0,162.0,210.0,162.0],3.296716e-05],
[[210.0,164.0,210.0,164.0],5.13e-05],
[[210.0,166.0,210.0,166.0],5.76403e-05],
[[210.0,168.0,210.0,168.0],7.145373e-05],
[[210.0,170.0,210.0,170.0],8.86194e-05],
[[210.0,172.0,210.0,172.0],0.0001171881],
[[210.0,174.0,210.0,174.0],0.0001455597],
[[210.0,176.0,210.0,176.0],0.0001763284],
[[210.0,178.0,210.0,178.0],0.0002093134],
[[210.0,180.0,210.0,180.0],0.0002513284],
[[210.0,182.0,210.0,182.0],0.0002746418],
[[210.0,184.0,210.0,184.0],0.0002369254],
[[210.0,186.0,210.0,186.0],0.0001835821],
[[210.0,188.0,210.0,188.0],0.0001011567],
[[210.0,190.0,210.0,190.0],1.271776e-05],
[[210.0,192.0,210.0,192.0],1.685075e-05],
[[210.0,194.0,210.0,194.0],7.792836e-06],
[[210.0,196.0,210.0,196.0],7.685821e-06],
[[210.0,198.0,210.0,198.0],1.119493e-05],
[[210.0,200.0,210.0,200.0],1.329701e-05],
[[210.0,202.0,210.0,202.0],4.936418e-06],
[[210.0,204.0,210.0,204.0],1.400224e-06],
[[210.0,206.0,210.0,206.0],0.0],
[[220.0,170.0,220.0,170.0],4.194328e-05],
[[220.0,172.0,220.0,172.0],3.55194e-05],
[[220.0,174.0,220.0,174.0],5.48806e-05],
[[220.0,176.0,220.0,176.0],5.381791e-05],
[[220.0,178.0,220.0,178.0],7.264328e-05],
[[220.0,180.0,220.0,180.0],0.0001114463],
[[220.0,182.0,220.0,182.0],0.0001217328],
[[220.0,184.0,220.0,184.0],0.0001449582],
[[220.0,186.0,220.0,186.0],0.0001978507],
[[220.0,188.0,220.0,188.0],0.0002440299],
[[220.0,190.0,220.0,190.0],0.0002680448],
[[220.0,192.0,220.0,192.0],0.0002831343],
[[220.0,194.0,220.0,194.0],0.0002470299],
[[220.0,196.0,220.0,196.0],0.0002017015],
[[220.0,198.0,220.0,198.0],8.829254e-05],
[[220.0,200.0,220.0,200.0],1.430358e-05],
[[220.0,202.0,220.0,202.0],1.70194e-05],
[[220.0,204.0,220.0,204.0],9.938209e-06],
[[220.0,206.0,220.0,206.0],4.962388e-06],
[[220.0,208.0,220.0,208.0],8.401343e-06],
[[220.0,210.0,220.0,210.0],7.895522e-06],
[[220.0,212.0,220.0,212.0],4.252239e-06],
[[220.0,214.0,220.0,214.0],7.257761e-07],
[[220.0,216.0,220.0,216.0],0.0],
[[230.0,180.0,230.0,180.0],3.821791e-05],
[[230.0,182.0,230.0,182.0],4.950448e-05],
[[230.0,184.0,230.0,184.0],4.785373e-05],
[[230.0,186.0,230.0,186.0],5.752388e-05],
[[230.0,188.0,230.0,188.0],8.685075e-05],
[[230.0,190.0,230.0,190.0],0.0001042343],
[[230.0,192.0,230.0,192.0],0.0001221582],
[[230.0,194.0,230.0,194.0],0.0001575224],
[[230.0,196.0,230.0,196.0],0.0001967463],
[[230.0,198.0,230.0,198.0],0.0002524328],
[[230.0,200.0,230.0,200.0],0.0002991343],
[[230.0,202.0,230.0,202.0],0.0002884478],
[[230.0,204.0,230.0,204.0],0.0002567463],
[[230.0,206.0,230.0,206.0],0.0001954776],
[[230.0,208.0,230.0,208.0],9.564179e-05],
[[230.0,210.0,230.0,210.0],1.443507e-05],
[[230.0,212.0,230.0,212.0],1.438791e-05],
[[230.0,214.0,230.0,214.0],6.428806e-06],
[[230.0,216.0,230.0,216.0],8.573731e-06],
[[230.0,218.0,230.0,218.0],5.014627e-06],
[[230.0,220.0,230.0,220.0],8.650448e-06],
[[230.0,222.0,230.0,222.0],3.533881e-06],
[[230.0,224.0,230.0,224.0],7.069104e-07],
[[230.0,226.0,230.0,226.0],0.0],
[[240.0,190.0,240.0,190.0],3.412985e-05],
[[240.0,192.0,240.0,192.0],4.939701e-05],
[[240.0,194.0,240.0,194.0],5.59194e-05],
[[240.0,196.0,240.0,196.0],6.517463e-05],
[[240.0,198.0,240.0,198.0],8.606567e-05],
[[240.0,200.0,240.0,200.0],0.0001198269],
[[240.0,202.0,240.0,202.0],0.0001401836],
[[240.0,204.0,240.0,204.0],0.0001785522],
[[240.0,206.0,240.0,206.0],0.0002368657],
[[240.0,208.0,240.0,208.0],0.0002760746],
[[240.0,210.0,240.0,210.0],0.0002978657],
[[240.0,212.0,240.0,212.0],0.0002889851],
[[240.0,214.0,240.0,214.0],0.0002842239],
[[240.0,216.0,240.0,216.0],0.0002018955],
[[240.0,218.0,240.0,218.0],0.0001197239],
[[240.0,220.0,240.0,220.0],1.894627e-05],
[[240.0,222.0,240.0,222.0],1.093642e-05],
[[240.0,224.0,240.0,224.0],1.165985e-05],
[[240.0,226.0,240.0,226.0],1.50597e-05],
[[240.0,228.0,240.0,228.0],1.159507e-05],
[[240.0,230.0,240.0,230.0],7.241791e-06],
[[240.0,232.0,240.0,232.0],5.129701e-06],
[[240.0,234.0,240.0,234.0],2.181045e-06],
[[240.0,236.0,240.0,236.0],0.0],
[[250.0,200.0,250.0,200.0],3.960448e-05],
[[250.0,202.0,250.0,202.0],4.473881e-05],
[[250.0,204.0,250.0,204.0],5.120448e-05],
[[250.0,206.0,250.0,206.0],7.385821e-05],
[[250.0,208.0,250.0,208.0],8.700448e-05],
[[250.0,210.0,250.0,210.0],0.000115103],
[[250.0,212.0,250.0,212.0],0.0001423522],
[[250.0,214.0,250.0,214.0],0.0001685522],
[[250.0,216.0,250.0,216.0],0.0002153134],
[[250.0,218.0,250.0,218.0],0.000273806],
[[250.0,220.0,250.0,220.0],0.000322597],
[[250.0,222.0,250.0,222.0],0.0003336567],
[[250.0,224.0,250.0,224.0],0.0002846567],
[[250.0,226.0,250.0,226.0],0.0002213582],
[[250.0,228.0,250.0,228.0],0.0001018149],
[[250.0,230.0,250.0,230.0],9.448507e-06],
[[250.0,232.0,250.0,232.0],1.391119e-05],
[[250.0,234.0,250.0,234.0],8.813582e-06],
[[250.0,236.0,250.0,236.0],5.953582e-06],
[[250.0,238.0,250.0,238.0],1.237149e-05],
[[250.0,240.0,250.0,240.0],9.56e-06],
[[250.0,242.0,250.0,242.0],4.432985e-06],
[[250.0,244.0,250.0,244.0],2.252985e-06],
[[250.0,246.0,250.0,246.0],0.0],
[[260.0,210.0,260.0,210.0],4.89e-05],
[[260.0,212.0,260.0,212.0],5.486866e-05],
[[260.0,214.0,260.0,214.0],6.277612e-05],
[[260.0,216.0,260.0,216.0],7.604627e-05],
[[260.0,218.0,260.0,218.0],9.072985e-05],
[[260.0,220.0,260.0,220.0],0.0001278537],
[[260.0,222.0,260.0,222.0],0.0001325731],
[[260.0,224.0,260.0,224.0],0.000179806],
[[260.0,226.0,260.0,226.0],0.0002456269],
[[260.0,228.0,260.0,228.0],0.000280806],
[[260.0,230.0,260.0,230.0],0.000329209],
[[260.0,232.0,260.0,232.0],0.0003316119],
[[260.0,234.0,260.0,234.0],0.0002856567],
[[260.0,236.0,260.0,236.0],0.0002544776],
[[260.0,238.0,260.0,238.0],0.0001002164],
[[260.0,240.0,260.0,240.0],1.928806e-05],
[[260.0,242.0,260.0,242.0],1.399313e-05],
[[260.0,244.0,260.0,244.0],1.48091e-05],
[[260.0,246.0,260.0,246.0],1.02391e-05],
[[260.0,248.0,260.0,248.0],9.651791e-06],
[[260.0,250.0,260.0,250.0],2.995224e-06],
[[260.0,252.0,260.0,252.0],5.89791e-06],
[[260.0,254.0,260.0,254.0],0.0],
[[260.0,256.0,260.0,256.0],0.0],
[[270.0,220.0,270.0,220.0],3.049701e-05],
[[270.0,222.0,270.0,222.0],5.58806e-05],
[[270.0,224.0,270.0,224.0],5.90403e-05],
[[270.0,226.0,270.0,226.0],7.661045e-05],
[[270.0,228.0,270.0,228.0],0.0001089552],
[[270.0,230.0,270.0,230.0],0.0001219493],
[[270.0,232.0,270.0,232.0],0.0001685373],
[[270.0,234.0,270.0,234.0],0.0002161642],
[[270.0,236.0,270.0,236.0],0.0002409701],
[[270.0,238.0,270.0,238.0],0.0002882537],
[[270.0,240.0,270.0,240.0],0.0003106269],
[[270.0,242.0,270.0,242.0],0.000345],
[[270.0,244.0,270.0,244.0],0.0003030448],
[[270.0,246.0,270.0,246.0],0.0002418358],
[[270.0,248.0,270.0,248.0],0.0001276343],
[[270.0,250.0,270.0,250.0],1.205821e-05],
[[270.0,252.0,270.0,252.0],1.195612e-05],
[[270.0,254.0,270.0,254.0],1.344896e-05],
[[270.0,256.0,270.0,256.0],1.192373e-05],
[[270.0,258.0,270.0,258.0],1.196716e-05],
[[270.0,260.0,270.0,260.0],6.015821e-06],
[[270.0,262.0,270.0,262.0],8.205224e-06],
[[270.0,264.0,270.0,264.0],1.978358e-06],
[[270.0,266.0,270.0,266.0],0.0],
[[280.0,230.0,280.0,230.0],3.456269e-05],
[[280.0,232.0,280.0,232.0],6.685373e-05],
[[280.0,234.0,280.0,234.0],6.603134e-05],
[[280.0,236.0,280.0,236.0],8.66e-05],
[[280.0,238.0,280.0,238.0],9.495373e-05],
[[280.0,240.0,280.0,240.0],0.0001302731],
[[280.0,242.0,280.0,242.0],0.0001614627],
[[280.0,244.0,280.0,244.0],0.0002243433],
[[280.0,246.0,280.0,246.0],0.000285806],
[[280.0,248.0,280.0,248.0],0.0002905522],
[[280.0,250.0,280.0,250.0],0.0003365224],
[[280.0,252.0,280.0,252.0],0.0003261493],
[[280.0,254.0,280.0,254.0],0.000294194],
[[280.0,256.0,280.0,256.0],0.0002368358],
[[280.0,258.0,280.0,258.0],0.0001307522],
[[280.0,260.0,280.0,260.0],1.651642e-05],
[[280.0,262.0,280.0,262.0],1.129672e-05],
[[280.0,264.0,280.0,264.0],1.500299e-05],
[[280.0,266.0,280.0,266.0],9.768358e-06],
[[280.0,268.0,280.0,268.0],7.567164e-06],
[[280.0,270.0,280.0,270.0],9.112537e-06],
[[280.0,272.0,280.0,272.0],7.569104e-06],
[[280.0,274.0,280.0,274.0],1.007299e-06],
[[280.0,276.0,280.0,276.0],0.0],
[[290.0,240.0,290.0,240.0],5.083134e-05],
[[290.0,242.0,290.0,242.0],5.784478e-05],
[[290.0,244.0,290.0,244.0],7.795075e-05],
[[290.0,246.0,290.0,246.0],8.892687e-05],
[[290.0,248.0,290.0,248.0],9.777463e-05],
[[290.0,250.0,290.0,250.0],0.0001358209],
[[290.0,252.0,290.0,252.0],0.0001576418],
[[290.0,254.0,290.0,254.0],0.0002223433],
[[290.0,256.0,290.0,256.0],0.0002689851],
[[290.0,258.0,290.0,258.0],0.0003183134],
[[290.0,260.0,290.0,260.0],0.0004012687],
[[290.0,262.0,290.0,262.0],0.0003398209],
[[290.0,264.0,290.0,264.0],0.0003384627],
[[290.0,266.0,290.0,266.0],0.0002584776],
[[290.0,268.0,290.0,268.0],0.0001449806],
[[290.0,270.0,290.0,270.0],2.20209e-05],
[[290.0,272.0,290.0,272.0],1.20691e-05],
[[290.0,274.0,290.0,274.0],1.138403e-05],
[[290.0,276.0,290.0,276.0],8.312985e-06],
[[290.0,278.0,290.0,278.0],1.064806e-05],
[[290.0,280.0,290.0,280.0],4.567015e-06],
[[290.0,282.0,290.0,282.0],1.509403e-06],
[[290.0,284.0,290.0,284.0],1.984179e-06],
[[290.0,286.0,290.0,286.0],0.0],
[[300.0,250.0,300.0,250.0],4.354179e-05],
[[300.0,252.0,300.0,252.0],5.574478e-05],
[[300.0,254.0,300.0,254.0],9.17806e-05],
[[300.0,256.0,300.0,256.0],9.420448e-05],
[[300.0,258.0,300.0,258.0],0.0001111642],
[[300.0,260.0,300.0,260.0],0.0001403776],
[[300.0,262.0,300.0,262.0],0.0001644478],
[[300.0,264.0,300.0,264.0],0.0002049403],
[[300.0,266.0,300.0,266.0],0.0002683731],
[[300.0,268.0,300.0,268.0],0.0003306119],
[[300.0,270.0,300.0,270.0],0.000401403],
[[300.0,272.0,300.0,272.0],0.000379597],
[[300.0,274.0,300.0,274.0],0.0003389701],
[[300.0,276.0,300.0,276.0],0.000256806],
[[300.0,278.0,300.0,278.0],0.0001187],
[[300.0,280.0,300.0,280.0],1.75403e-05],
[[300.0,282.0,300.0,282.0],9.158209e-06],
[[300.0,284.0,300.0,284.0],6.122687e-06],
[[300.0,286.0,300.0,286.0],1.069433e-05],
[[300.0,288.0,300.0,288.0],9.94806e-06],
[[300.0,290.0,300.0,290.0],7.72194e-06],
[[300.0,292.0,300.0,292.0],6.147313e-06],
[[300.0,294.0,300.0,294.0],0.0],
[[300.0,296.0,300.0,296.0],0.0],
[[310.0,270.0,310.0,270.0],0.0001506119],
[[310.0,272.0,310.0,272.0],0.0001888806],
[[310.0,274.0,310.0,274.0],0.0002204776],
[[310.0,276.0,310.0,276.0],0.0003145224],
[[310.0,278.0,310.0,278.0],0.000368194],
[[310.0,280.0,310.0,280.0],0.0003884179],
[[310.0,282.0,310.0,282.0],0.0003680149],
[[310.0,284.0,310.0,284.0],0.000344791],
[[310.0,286.0,310.0,286.0],0.000261597],
[[310.0,288.0,310.0,288.0],0.0001560896],
[[310.0,290.0,310.0,290.0],1.850299e-05],
[[310.0,292.0,310.0,292.0],1.23503e-05],
[[310.0,294.0,310.0,294.0],1.231761e-05],
[[310.0,296.0,310.0,296.0],1.985373e-05],
[[310.0,298.0,310.0,298.0],8.472537e-06],
[[310.0,300.0,310.0,300.0],1.392269e-05],
[[310.0,302.0,310.0,302.0],1.515075e-06],
[[310.0,304.0,310.0,304.0],6.300896e-06],
[[310.0,306.0,310.0,306.0],0.0],
[[320.0,280.0,320.0,280.0],0.0001551642],
[[320.0,282.0,320.0,282.0],0.0001970299],
[[320.0,284.0,320.0,284.0],0.0002258209],
[[320.0,286.0,320.0,286.0],0.0002731493],
[[320.0,288.0,320.0,288.0],0.0003639104],
[[320.0,290.0,320.0,290.0],0.0003855075],
[[320.0,292.0,320.0,292.0],0.000385209],
[[320.0,294.0,320.0,294.0],0.0003230746],
[[320.0,296.0,320.0,296.0],0.0002736418],
[[320.0,298.0,320.0,298.0],0.0001487597],
[[320.0,300.0,320.0,300.0],2.028507e-05],
[[320.0,302.0,320.0,302.0],1.084851e-05],
[[320.0,304.0,320.0,304.0],9.219851e-06],
[[320.0,306.0,320.0,306.0],1.152313e-05],
[[320.0,308.0,320.0,308.0],1.235015e-05],
[[320.0,310.0,320.0,310.0],8.558657e-06],
[[320.0,312.0,320.0,312.0],2.277761e-06],
[[320.0,314.0,320.0,314.0],0.0],
[[320.0,316.0,320.0,316.0],0.0],
[[330.0,290.0,330.0,290.0],0.0001772985],
[[330.0,292.0,330.0,292.0],0.0001892388],
[[330.0,294.0,330.0,294.0],0.000239806],
[[330.0,296.0,330.0,296.0],0.0002945522],
[[330.0,298.0,330.0,298.0],0.0003497313],
[[330.0,300.0,330.0,300.0],0.0004104925],
[[330.0,302.0,330.0,302.0],0.0003899104],
[[330.0,304.0,330.0,304.0],0.0003351791],
[[330.0,306.0,330.0,306.0],0.0002776269],
[[330.0,308.0,330.0,308.0],0.0001373209],
[[330.0,310.0,330.0,310.0],2.190299e-05],
[[330.0,312.0,330.0,312.0],1.492224e-05],
[[330.0,314.0,330.0,314.0],7.816716e-06],
