txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
[[507.0,502.0,502.0],1.470133e-05],
[[527.0,502.0,502.0],1.090286e-05],
[[582.0,502.0,502.0],1.110272e-05],
[[703.0,702.0,702.0],2.230141e-05],
[[707.0,702.0,702.0],2.165843e-05],
[[727.0,702.0,702.0],1.821292e-05],
[[782.0,702.0,702.0],1.533459e-05],
[[827.0,802.0,802.0],2.207732e-05],
[[852.0,802.0,802.0],1.776616e-05],
[[927.0,902.0,902.0],2.601914e-05],
[[952.0,902.0,902.0],2.043338e-05],
[[1003.0,1002.0,1002.0],3.24754e-05],
[[1007.0,1002.0,1002.0],3.06378e-05],
[[1027.0,1002.0,1002.0],2.654209e-05],
[[1082.0,1002.0,1002.0],2.083708e-05],
[[1103.0,1102.0,1102.0],3.180562e-05],
[[1107.0,1102.0,1102.0],3.366586e-05],
[[1127.0,1102.0,1102.0],3.064565e-05],
[[1182.0,1102.0,1102.0],2.416861e-05],
[[1203.0,1202.0,1202.0],3.888579e-05],
[[1207.0,1202.0,1202.0],3.379654e-05],
[[1227.0,1202.0,1202.0],3.202939e-05],
[[1282.0,1202.0,1202.0],2.796656e-05],
[[1603.0,1602.0,1602.0],3.949443e-05],
[[1607.0,1602.0,1602.0],3.905119e-05],
[[1627.0,1602.0,1602.0],3.669538e-05],
[[1672.0,1602.0,1602.0],3.327953e-05],
[[1682.0,1602.0,1602.0],2.926972e-05],
[[2003.0,2002.0,2002.0],4.117424e-05],
[[2007.0,2002.0,2002.0],3.892657e-05],
[[2017.0,2002.0,2002.0],3.663444e-05],
[[2027.0,2002.0,2002.0],3.670954e-05],
[[2082.0,2002.0,2002.0],3.251049e-05]]
