txName: TChiWZoff
constraint: {(PV > anyBSM(1),anyBSM(2)), (anyBSM(1) > mu+,mu-,MET(3)), (anyBSM(2) > l,nu,MET(4))}
condition: None
conditionDescription: None
figureUrl: None
source: HackAnalysis recast by Mark Goodsell and others, https://doi.org/10.48550/arXiv.2506.21676
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'x', 3: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (3, 'mass', GeV), 2: (2, 'mass', GeV), 3: (4, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[120.0,70.0,120.0,70.0],0.0002566545],
[[140.0,112.0,140.0,112.0],0.0],
[[140.0,114.0,140.0,114.0],0.0],
[[140.0,116.0,140.0,116.0],0.0],
[[140.0,118.0,140.0,118.0],0.0],
[[140.0,120.0,140.0,120.0],0.0],
[[140.0,122.0,140.0,122.0],0.0],
[[140.0,124.0,140.0,124.0],0.0],
[[140.0,126.0,140.0,126.0],0.0],
[[140.0,128.0,140.0,128.0],0.0],
[[140.0,130.0,140.0,130.0],0.0],
[[140.0,132.0,140.0,132.0],0.0],
[[140.0,134.0,140.0,134.0],0.0],
[[140.0,136.0,140.0,136.0],0.0],
[[140.0,138.0,140.0,138.0],0.0],
[[150.0,100.0,150.0,100.0],0.0003813091],
[[150.0,102.0,150.0,102.0],0.0004134636],
[[150.0,104.0,150.0,104.0],0.0005062818],
[[150.0,106.0,150.0,106.0],0.0004969545],
[[150.0,108.0,150.0,108.0],0.0003789273],
[[150.0,110.0,150.0,110.0],0.0004328909],
[[150.0,112.0,150.0,112.0],0.0004464091],
[[150.0,114.0,150.0,114.0],0.0002730273],
[[150.0,116.0,150.0,116.0],0.0001491091],
[[150.0,118.0,150.0,118.0],8.088545e-05],
[[150.0,120.0,150.0,120.0],3.883636e-06],
[[150.0,122.0,150.0,122.0],0.0],
[[150.0,124.0,150.0,124.0],0.0],
[[150.0,126.0,150.0,126.0],0.0],
[[150.0,128.0,150.0,128.0],0.0],
[[150.0,130.0,150.0,130.0],0.0],
[[150.0,132.0,150.0,132.0],0.0],
[[150.0,134.0,150.0,134.0],0.0],
[[150.0,136.0,150.0,136.0],0.0],
[[150.0,138.0,150.0,138.0],3.973818e-06],
[[150.0,140.0,150.0,140.0],0.0],
[[150.0,142.0,150.0,142.0],0.0],
[[150.0,144.0,150.0,144.0],0.0],
[[150.0,146.0,150.0,146.0],0.0],
[[150.0,148.0,150.0,148.0],0.0],
[[160.0,110.0,160.0,110.0],0.0005750182],
[[160.0,112.0,160.0,112.0],0.0005346818],
[[160.0,114.0,160.0,114.0],0.0004774909],
[[160.0,116.0,160.0,116.0],0.0005636182],
[[160.0,118.0,160.0,118.0],0.0004460182],
[[160.0,120.0,160.0,120.0],0.0004565909],
[[160.0,122.0,160.0,122.0],0.0003869727],
[[160.0,124.0,160.0,124.0],0.0003228909],
[[160.0,126.0,160.0,126.0],0.0002243455],
[[160.0,128.0,160.0,128.0],0.0001279],
[[160.0,130.0,160.0,130.0],7.989182e-06],
[[160.0,132.0,160.0,132.0],0.0],
[[160.0,134.0,160.0,134.0],0.0],
[[160.0,136.0,160.0,136.0],0.0],
[[160.0,138.0,160.0,138.0],0.0],
[[160.0,140.0,160.0,140.0],0.0],
[[160.0,142.0,160.0,142.0],0.0],
[[160.0,144.0,160.0,144.0],0.0],
[[160.0,146.0,160.0,146.0],0.0],
[[160.0,148.0,160.0,148.0],0.0],
[[160.0,150.0,160.0,150.0],0.0],
[[160.0,152.0,160.0,152.0],0.0],
[[160.0,154.0,160.0,154.0],0.0],
[[160.0,156.0,160.0,156.0],0.0],
[[160.0,158.0,160.0,158.0],0.0],
[[170.0,120.0,170.0,120.0],0.0005789455],
[[170.0,122.0,170.0,122.0],0.0006254909],
[[170.0,124.0,170.0,124.0],0.0006944364],
[[170.0,126.0,170.0,126.0],0.0004936091],
[[170.0,128.0,170.0,128.0],0.0004860818],
[[170.0,130.0,170.0,130.0],0.0004678],
[[170.0,132.0,170.0,132.0],0.0004768182],
[[170.0,134.0,170.0,134.0],0.0003511],
[[170.0,136.0,170.0,136.0],0.0002948818],
[[170.0,138.0,170.0,138.0],0.0001362455],
[[170.0,140.0,170.0,140.0],8.105545e-06],
[[170.0,142.0,170.0,142.0],0.0],
[[170.0,144.0,170.0,144.0],0.0],
[[170.0,146.0,170.0,146.0],0.0],
[[170.0,148.0,170.0,148.0],0.0],
[[170.0,150.0,170.0,150.0],0.0],
[[170.0,152.0,170.0,152.0],0.0],
[[170.0,154.0,170.0,154.0],0.0],
[[170.0,156.0,170.0,156.0],0.0],
[[170.0,158.0,170.0,158.0],0.0],
[[170.0,160.0,170.0,160.0],0.0],
[[170.0,162.0,170.0,162.0],0.0],
[[170.0,164.0,170.0,164.0],0.0],
[[170.0,166.0,170.0,166.0],0.0],
[[170.0,168.0,170.0,168.0],0.0],
[[180.0,130.0,180.0,130.0],0.0005985818],
[[180.0,132.0,180.0,132.0],0.0006245636],
[[180.0,134.0,180.0,134.0],0.0006007636],
[[180.0,136.0,180.0,136.0],0.0006675273],
[[180.0,138.0,180.0,138.0],0.0005828909],
[[180.0,140.0,180.0,140.0],0.0006315455],
[[180.0,142.0,180.0,142.0],0.0004944],
[[180.0,144.0,180.0,144.0],0.0003962818],
[[180.0,146.0,180.0,146.0],0.0003023545],
[[180.0,148.0,180.0,148.0],9.55e-05],
[[180.0,150.0,180.0,150.0],4.160636e-06],
[[180.0,152.0,180.0,152.0],0.0],
[[180.0,154.0,180.0,154.0],0.0],
[[180.0,156.0,180.0,156.0],0.0],
[[180.0,158.0,180.0,158.0],0.0],
[[180.0,160.0,180.0,160.0],0.0],
[[180.0,162.0,180.0,162.0],0.0],
[[180.0,164.0,180.0,164.0],0.0],
[[180.0,166.0,180.0,166.0],0.0],
[[180.0,168.0,180.0,168.0],0.0],
[[180.0,170.0,180.0,170.0],0.0],
[[180.0,172.0,180.0,172.0],0.0],
[[180.0,174.0,180.0,174.0],0.0],
[[180.0,176.0,180.0,176.0],0.0],
[[180.0,178.0,180.0,178.0],0.0],
[[190.0,140.0,190.0,140.0],0.0007617],
[[190.0,142.0,190.0,142.0],0.0007217364],
[[190.0,144.0,190.0,144.0],0.0006538364],
[[190.0,146.0,190.0,146.0],0.0006230273],
[[190.0,148.0,190.0,148.0],0.0006131091],
[[190.0,150.0,190.0,150.0],0.0006416727],
[[190.0,152.0,190.0,152.0],0.0004691545],
[[190.0,154.0,190.0,154.0],0.0003943],
[[190.0,156.0,190.0,156.0],0.0003034545],
[[190.0,158.0,190.0,158.0],0.0001410545],
[[190.0,160.0,190.0,160.0],1.263818e-05],
[[190.0,162.0,190.0,162.0],0.0],
[[190.0,164.0,190.0,164.0],0.0],
[[190.0,166.0,190.0,166.0],0.0],
[[190.0,168.0,190.0,168.0],0.0],
[[190.0,170.0,190.0,170.0],0.0],
[[190.0,172.0,190.0,172.0],0.0],
[[190.0,174.0,190.0,174.0],0.0],
[[190.0,176.0,190.0,176.0],0.0],
[[190.0,178.0,190.0,178.0],0.0],
[[190.0,180.0,190.0,180.0],0.0],
[[190.0,182.0,190.0,182.0],0.0],
[[190.0,184.0,190.0,184.0],0.0],
[[190.0,186.0,190.0,186.0],0.0],
[[190.0,188.0,190.0,188.0],0.0],
[[200.0,150.0,200.0,150.0],0.0006775545],
[[200.0,152.0,200.0,152.0],0.0006807818],
[[200.0,154.0,200.0,154.0],0.0007476909],
[[200.0,156.0,200.0,156.0],0.0006996455],
[[200.0,158.0,200.0,158.0],0.0007795455],
[[200.0,160.0,200.0,160.0],0.0006205545],
[[200.0,162.0,200.0,162.0],0.0005339909],
[[200.0,164.0,200.0,164.0],0.0005225727],
[[200.0,166.0,200.0,166.0],0.0003134545],
[[200.0,168.0,200.0,168.0],0.0001573],
[[200.0,170.0,200.0,170.0],8.533e-06],
[[200.0,172.0,200.0,172.0],0.0],
[[200.0,174.0,200.0,174.0],0.0],
[[200.0,176.0,200.0,176.0],0.0],
[[200.0,178.0,200.0,178.0],0.0],
[[200.0,180.0,200.0,180.0],0.0],
[[200.0,182.0,200.0,182.0],0.0],
[[200.0,184.0,200.0,184.0],0.0],
[[200.0,186.0,200.0,186.0],0.0],
[[200.0,188.0,200.0,188.0],0.0],
[[200.0,190.0,200.0,190.0],0.0],
[[200.0,192.0,200.0,192.0],0.0],
[[200.0,194.0,200.0,194.0],0.0],
[[200.0,196.0,200.0,196.0],0.0],
[[200.0,198.0,200.0,198.0],0.0],
[[210.0,160.0,210.0,160.0],0.0008076364],
[[210.0,162.0,210.0,162.0],0.0007675455],
[[210.0,164.0,210.0,164.0],0.0008045818],
[[210.0,166.0,210.0,166.0],0.0007979364],
[[210.0,168.0,210.0,168.0],0.0007235273],
[[210.0,170.0,210.0,170.0],0.0007143727],
[[210.0,172.0,210.0,172.0],0.0006649636],
[[210.0,174.0,210.0,174.0],0.0005346182],
[[210.0,176.0,210.0,176.0],0.0003003182],
[[210.0,178.0,210.0,178.0],0.0001234091],
[[210.0,180.0,210.0,180.0],8.543364e-06],
[[210.0,182.0,210.0,182.0],0.0],
[[210.0,184.0,210.0,184.0],0.0],
[[210.0,186.0,210.0,186.0],0.0],
[[210.0,188.0,210.0,188.0],0.0],
[[210.0,190.0,210.0,190.0],0.0],
[[210.0,192.0,210.0,192.0],0.0],
[[210.0,194.0,210.0,194.0],0.0],
[[210.0,196.0,210.0,196.0],0.0],
[[210.0,198.0,210.0,198.0],0.0],
[[210.0,200.0,210.0,200.0],0.0],
[[210.0,202.0,210.0,202.0],0.0],
[[210.0,204.0,210.0,204.0],0.0],
[[210.0,206.0,210.0,206.0],0.0],
[[210.0,208.0,210.0,208.0],0.0],
[[220.0,170.0,220.0,170.0],0.0008224091],
[[220.0,172.0,220.0,172.0],0.0008674545],
[[220.0,174.0,220.0,174.0],0.0009550909],
[[220.0,176.0,220.0,176.0],0.0009428182],
[[220.0,178.0,220.0,178.0],0.0008355],
[[220.0,180.0,220.0,180.0],0.0007930455],
[[220.0,182.0,220.0,182.0],0.0007476636],
[[220.0,184.0,220.0,184.0],0.0005661545],
[[220.0,186.0,220.0,186.0],0.000349],
[[220.0,188.0,220.0,188.0],0.0001775],
[[220.0,190.0,220.0,190.0],1.310182e-05],
[[220.0,192.0,220.0,192.0],0.0],
[[220.0,194.0,220.0,194.0],0.0],
[[220.0,196.0,220.0,196.0],0.0],
[[220.0,198.0,220.0,198.0],0.0],
[[220.0,200.0,220.0,200.0],0.0],
[[220.0,202.0,220.0,202.0],0.0],
[[220.0,204.0,220.0,204.0],0.0],
[[220.0,206.0,220.0,206.0],0.0],
[[220.0,208.0,220.0,208.0],0.0],
[[220.0,210.0,220.0,210.0],0.0],
[[220.0,212.0,220.0,212.0],0.0],
[[220.0,214.0,220.0,214.0],0.0],
[[220.0,216.0,220.0,216.0],0.0],
[[220.0,218.0,220.0,218.0],0.0],
[[230.0,180.0,230.0,180.0],0.0009456364],
[[230.0,182.0,230.0,182.0],0.0009630909],
[[230.0,184.0,230.0,184.0],0.0009325455],
[[230.0,186.0,230.0,186.0],0.0009205455],
[[230.0,188.0,230.0,188.0],0.0008754909],
[[230.0,190.0,230.0,190.0],0.0008651727],
[[230.0,192.0,230.0,192.0],0.0006558182],
[[230.0,194.0,230.0,194.0],0.0005151636],
[[230.0,196.0,230.0,196.0],0.0003707545],
[[230.0,198.0,230.0,198.0],0.0001799727],
[[230.0,200.0,230.0,200.0],2.832455e-05],
[[230.0,202.0,230.0,202.0],0.0],
[[230.0,204.0,230.0,204.0],0.0],
[[230.0,206.0,230.0,206.0],0.0],
[[230.0,208.0,230.0,208.0],0.0],
[[230.0,210.0,230.0,210.0],0.0],
[[230.0,212.0,230.0,212.0],0.0],
[[230.0,214.0,230.0,214.0],0.0],
[[230.0,216.0,230.0,216.0],0.0],
[[230.0,218.0,230.0,218.0],0.0],
[[230.0,220.0,230.0,220.0],0.0],
[[230.0,222.0,230.0,222.0],0.0],
[[230.0,224.0,230.0,224.0],0.0],
[[230.0,226.0,230.0,226.0],0.0],
[[230.0,228.0,230.0,228.0],0.0],
[[240.0,190.0,240.0,190.0],0.001052],
[[240.0,192.0,240.0,192.0],0.0009468182],
[[240.0,194.0,240.0,194.0],0.0009240909],
[[240.0,196.0,240.0,196.0],0.0009434545],
[[240.0,198.0,240.0,198.0],0.0009789091],
[[240.0,200.0,240.0,200.0],0.0008072727],
[[240.0,202.0,240.0,202.0],0.0007232273],
[[240.0,204.0,240.0,204.0],0.0005110545],
[[240.0,206.0,240.0,206.0],0.0004262091],
[[240.0,208.0,240.0,208.0],0.0001645],
[[240.0,210.0,240.0,210.0],8.919273e-06],
[[240.0,212.0,240.0,212.0],0.0],
[[240.0,214.0,240.0,214.0],0.0],
[[240.0,216.0,240.0,216.0],0.0],
[[240.0,218.0,240.0,218.0],0.0],
[[240.0,220.0,240.0,220.0],0.0],
[[240.0,222.0,240.0,222.0],0.0],
[[240.0,224.0,240.0,224.0],0.0],
[[240.0,226.0,240.0,226.0],4.456818e-06],
[[240.0,228.0,240.0,228.0],0.0],
[[240.0,230.0,240.0,230.0],0.0],
[[240.0,232.0,240.0,232.0],0.0],
[[240.0,234.0,240.0,234.0],0.0],
[[240.0,236.0,240.0,236.0],0.0],
[[240.0,238.0,240.0,238.0],0.0],
[[250.0,200.0,250.0,200.0],0.001008],
[[250.0,202.0,250.0,202.0],0.001011909],
[[250.0,204.0,250.0,204.0],0.0009139091],
[[250.0,206.0,250.0,206.0],0.001059727],
[[250.0,208.0,250.0,208.0],0.0009554545],
[[250.0,210.0,250.0,210.0],0.0008447182],
[[250.0,212.0,250.0,212.0],0.0007749636],
[[250.0,214.0,250.0,214.0],0.0006161273],
[[250.0,216.0,250.0,216.0],0.0004399182],
[[250.0,218.0,250.0,218.0],0.0001901636],
[[250.0,220.0,250.0,220.0],2.690273e-05],
[[250.0,222.0,250.0,222.0],0.0],
[[250.0,224.0,250.0,224.0],0.0],
[[250.0,226.0,250.0,226.0],0.0],
[[250.0,228.0,250.0,228.0],0.0],
[[250.0,230.0,250.0,230.0],4.502455e-06],
[[250.0,232.0,250.0,232.0],4.402273e-06],
[[250.0,234.0,250.0,234.0],0.0],
[[250.0,236.0,250.0,236.0],0.0],
[[250.0,238.0,250.0,238.0],0.0],
[[250.0,240.0,250.0,240.0],0.0],
[[250.0,242.0,250.0,242.0],0.0],
[[250.0,244.0,250.0,244.0],0.0],
[[250.0,246.0,250.0,246.0],0.0],
[[250.0,248.0,250.0,248.0],0.0],
[[260.0,210.0,260.0,210.0],0.001156727],
[[260.0,212.0,260.0,212.0],0.001063818],
[[260.0,214.0,260.0,214.0],0.001154455],
[[260.0,216.0,260.0,216.0],0.001097],
[[260.0,218.0,260.0,218.0],0.001106],
[[260.0,220.0,260.0,220.0],0.0009649091],
[[260.0,222.0,260.0,222.0],0.0007075727],
[[260.0,224.0,260.0,224.0],0.0006656],
[[260.0,226.0,260.0,226.0],0.0004633182],
[[260.0,228.0,260.0,228.0],0.0002089273],
[[260.0,230.0,260.0,230.0],1.017364e-05],
[[260.0,232.0,260.0,232.0],0.0],
[[260.0,234.0,260.0,234.0],0.0],
[[260.0,236.0,260.0,236.0],0.0],
[[260.0,238.0,260.0,238.0],0.0],
[[260.0,240.0,260.0,240.0],0.0],
[[260.0,242.0,260.0,242.0],0.0],
[[260.0,244.0,260.0,244.0],0.0],
[[260.0,246.0,260.0,246.0],0.0],
[[260.0,248.0,260.0,248.0],0.0],
[[260.0,250.0,260.0,250.0],0.0],
[[260.0,252.0,260.0,252.0],0.0],
[[260.0,254.0,260.0,254.0],0.0],
[[260.0,256.0,260.0,256.0],0.0],
[[260.0,258.0,260.0,258.0],0.0],
[[270.0,220.0,270.0,220.0],0.001072182],
[[270.0,222.0,270.0,222.0],0.001023182],
[[270.0,224.0,270.0,224.0],0.001053182],
[[270.0,226.0,270.0,226.0],0.001163],
[[270.0,228.0,270.0,228.0],0.001109727],
[[270.0,230.0,270.0,230.0],0.001131818],
[[270.0,232.0,270.0,232.0],0.0007650727],
[[270.0,234.0,270.0,234.0],0.0006456182],
[[270.0,236.0,270.0,236.0],0.0004255364],
[[270.0,238.0,270.0,238.0],0.0002592545],
[[270.0,240.0,270.0,240.0],1.376727e-05],
[[270.0,242.0,270.0,242.0],0.0],
[[270.0,244.0,270.0,244.0],0.0],
[[270.0,246.0,270.0,246.0],0.0],
[[270.0,248.0,270.0,248.0],0.0],
[[270.0,250.0,270.0,250.0],0.0],
[[270.0,252.0,270.0,252.0],0.0],
[[270.0,254.0,270.0,254.0],0.0],
[[270.0,256.0,270.0,256.0],0.0],
[[270.0,258.0,270.0,258.0],0.0],
[[270.0,260.0,270.0,260.0],0.0],
[[270.0,262.0,270.0,262.0],0.0],
[[270.0,264.0,270.0,264.0],0.0],
[[270.0,266.0,270.0,266.0],0.0],
[[270.0,268.0,270.0,268.0],0.0],
[[280.0,230.0,280.0,230.0],0.001149],
[[280.0,232.0,280.0,232.0],0.001056091],
[[280.0,234.0,280.0,234.0],0.001147182],
[[280.0,236.0,280.0,236.0],0.001219909],
[[280.0,238.0,280.0,238.0],0.001236545],
[[280.0,240.0,280.0,240.0],0.001054545],
[[280.0,242.0,280.0,242.0],0.0009518182],
[[280.0,244.0,280.0,244.0],0.0007345727],
[[280.0,246.0,280.0,246.0],0.0004521727],
[[280.0,248.0,280.0,248.0],0.0002497091],
[[280.0,250.0,280.0,250.0],2.302727e-05],
[[280.0,252.0,280.0,252.0],0.0],
[[280.0,254.0,280.0,254.0],0.0],
[[280.0,256.0,280.0,256.0],0.0],
[[280.0,258.0,280.0,258.0],0.0],
[[280.0,260.0,280.0,260.0],0.0],
[[280.0,262.0,280.0,262.0],0.0],
[[280.0,264.0,280.0,264.0],0.0],
[[280.0,266.0,280.0,266.0],0.0],
[[280.0,268.0,280.0,268.0],0.0],
[[280.0,270.0,280.0,270.0],0.0],
[[280.0,272.0,280.0,272.0],0.0],
[[280.0,274.0,280.0,274.0],0.0],
[[280.0,276.0,280.0,276.0],0.0],
[[280.0,278.0,280.0,278.0],0.0],
[[290.0,240.0,290.0,240.0],0.001117182],
[[290.0,242.0,290.0,242.0],0.001187727],
[[290.0,244.0,290.0,244.0],0.001228273],
[[290.0,246.0,290.0,246.0],0.001289182],
[[290.0,248.0,290.0,248.0],0.001145727],
[[290.0,250.0,290.0,250.0],0.001065182],
[[290.0,252.0,290.0,252.0],0.001047],
[[290.0,254.0,290.0,254.0],0.0008469727],
[[290.0,256.0,290.0,256.0],0.0004648818],
[[290.0,258.0,290.0,258.0],0.0002186364],
[[290.0,260.0,290.0,260.0],9.321818e-06],
[[290.0,262.0,290.0,262.0],0.0],
[[290.0,264.0,290.0,264.0],0.0],
[[290.0,266.0,290.0,266.0],0.0],
[[290.0,268.0,290.0,268.0],0.0],
[[290.0,270.0,290.0,270.0],0.0],
[[290.0,272.0,290.0,272.0],0.0],
[[290.0,274.0,290.0,274.0],0.0],
[[290.0,276.0,290.0,276.0],0.0],
[[290.0,278.0,290.0,278.0],0.0],
[[290.0,280.0,290.0,280.0],0.0],
[[290.0,282.0,290.0,282.0],0.0],
[[290.0,284.0,290.0,284.0],0.0],
[[290.0,286.0,290.0,286.0],0.0],
[[290.0,288.0,290.0,288.0],0.0],
[[300.0,250.0,300.0,250.0],0.001167818],
[[300.0,252.0,300.0,252.0],0.001362545],
[[300.0,254.0,300.0,254.0],0.001238364],
[[300.0,256.0,300.0,256.0],0.001349273],
[[300.0,258.0,300.0,258.0],0.001292273],
[[300.0,260.0,300.0,260.0],0.001192909],
[[300.0,262.0,300.0,262.0],0.000956],
[[300.0,264.0,300.0,264.0],0.0008479455],
[[300.0,266.0,300.0,266.0],0.0005685727],
[[300.0,268.0,300.0,268.0],0.0001864455],
[[300.0,270.0,300.0,270.0],4.144545e-05],
[[300.0,272.0,300.0,272.0],0.0],
[[300.0,274.0,300.0,274.0],0.0],
[[300.0,276.0,300.0,276.0],0.0],
[[300.0,278.0,300.0,278.0],0.0],
[[300.0,280.0,300.0,280.0],0.0],
[[300.0,282.0,300.0,282.0],0.0],
[[300.0,284.0,300.0,284.0],0.0],
[[300.0,286.0,300.0,286.0],0.0],
[[300.0,288.0,300.0,288.0],0.0],
[[300.0,290.0,300.0,290.0],0.0],
[[300.0,292.0,300.0,292.0],0.0],
[[300.0,294.0,300.0,294.0],0.0],
[[300.0,296.0,300.0,296.0],0.0],
[[300.0,298.0,300.0,298.0],0.0],
[[310.0,270.0,310.0,270.0],0.001105636],
[[310.0,272.0,310.0,272.0],0.001098727],
[[310.0,274.0,310.0,274.0],0.0007737455],
[[310.0,276.0,310.0,276.0],0.0005976909],
[[310.0,278.0,310.0,278.0],0.0002336636],
[[310.0,280.0,310.0,280.0],2.355727e-05],
[[310.0,282.0,310.0,282.0],0.0],
[[310.0,284.0,310.0,284.0],0.0],
[[310.0,286.0,310.0,286.0],0.0],
[[310.0,288.0,310.0,288.0],0.0],
[[310.0,290.0,310.0,290.0],0.0],
[[310.0,292.0,310.0,292.0],0.0],
[[310.0,294.0,310.0,294.0],0.0],
[[310.0,296.0,310.0,296.0],0.0],
[[310.0,298.0,310.0,298.0],0.0],
[[310.0,300.0,310.0,300.0],0.0],
[[310.0,302.0,310.0,302.0],0.0],
[[310.0,304.0,310.0,304.0],0.0],
[[310.0,306.0,310.0,306.0],0.0],
[[310.0,308.0,310.0,308.0],0.0],
[[320.0,280.0,320.0,280.0],0.001264182],
[[320.0,282.0,320.0,282.0],0.001064818],
[[320.0,284.0,320.0,284.0],0.0008150636],
[[320.0,286.0,320.0,286.0],0.0004785],
[[320.0,288.0,320.0,288.0],0.0002532636],
[[320.0,290.0,320.0,290.0],1.884545e-05],
[[320.0,292.0,320.0,292.0],0.0],
[[320.0,294.0,320.0,294.0],0.0],
[[320.0,296.0,320.0,296.0],4.761727e-06],
[[320.0,298.0,320.0,298.0],0.0],
[[320.0,300.0,320.0,300.0],0.0],
[[320.0,302.0,320.0,302.0],0.0],
[[320.0,304.0,320.0,304.0],0.0],
[[320.0,306.0,320.0,306.0],0.0],
[[320.0,308.0,320.0,308.0],0.0],
[[320.0,310.0,320.0,310.0],0.0],
[[320.0,312.0,320.0,312.0],0.0],
[[320.0,314.0,320.0,314.0],0.0],
[[320.0,316.0,320.0,316.0],0.0],
[[320.0,318.0,320.0,318.0],0.0],
[[330.0,290.0,330.0,290.0],0.001381545],
[[330.0,292.0,330.0,292.0],0.001070091],
[[330.0,294.0,330.0,294.0],0.0009142727],
[[330.0,296.0,330.0,296.0],0.0005774545],
[[330.0,298.0,330.0,298.0],0.0001955455],
[[330.0,300.0,330.0,300.0],2.386636e-05],
[[330.0,302.0,330.0,302.0],0.0],
[[330.0,304.0,330.0,304.0],0.0],
[[330.0,306.0,330.0,306.0],0.0],
[[330.0,308.0,330.0,308.0],0.0],
[[330.0,310.0,330.0,310.0],0.0],
[[330.0,312.0,330.0,312.0],0.0],
[[330.0,314.0,330.0,314.0],0.0],
[[330.0,316.0,330.0,316.0],0.0],
[[330.0,318.0,330.0,318.0],0.0],
[[330.0,320.0,330.0,320.0],0.0],
[[330.0,322.0,330.0,322.0],0.0],
[[330.0,326.0,330.0,326.0],0.0],
[[330.0,328.0,330.0,328.0],0.0],
[[340.0,300.0,340.0,300.0],0.001258636],
[[340.0,302.0,340.0,302.0],0.0009214545],
[[340.0,304.0,340.0,304.0],0.0008994909],
[[340.0,306.0,340.0,306.0],0.0006404364],
[[340.0,308.0,340.0,308.0],0.0002272909],
[[340.0,310.0,340.0,310.0],3.367455e-05],
[[340.0,312.0,340.0,312.0],0.0],
[[340.0,314.0,340.0,314.0],0.0],
[[340.0,316.0,340.0,316.0],0.0],
[[340.0,318.0,340.0,318.0],0.0],
[[340.0,320.0,340.0,320.0],0.0],
[[340.0,322.0,340.0,322.0],0.0],
[[340.0,324.0,340.0,324.0],0.0],
[[340.0,326.0,340.0,326.0],0.0],
[[340.0,328.0,340.0,328.0],0.0],
[[340.0,330.0,340.0,330.0],0.0],
[[340.0,332.0,340.0,332.0],0.0],
[[340.0,334.0,340.0,334.0],0.0],
[[340.0,336.0,340.0,336.0],0.0],
