txName: TChiZISRqq
constraint: {(PV > anyBSM(1), MET(3)), (anyBSM(1) > q,q,MET(2))}
[[782.0,702.0,702.0],0.001050342],
[[827.0,802.0,802.0],0.0008778978],
[[852.0,802.0,802.0],0.0008868708],
[[927.0,902.0,902.0],0.0008720537],
[[952.0,902.0,902.0],0.0009155893],
[[1003.0,1002.0,1002.0],0.0009826566],
[[1007.0,1002.0,1002.0],0.0009741129],
[[1027.0,1002.0,1002.0],0.0009261514],
[[1082.0,1002.0,1002.0],0.001127733],
[[1103.0,1102.0,1102.0],0.001004729],
[[1107.0,1102.0,1102.0],0.001056278],
[[1127.0,1102.0,1102.0],0.0009900718],
[[1182.0,1102.0,1102.0],0.001163314],
[[1203.0,1202.0,1202.0],0.001043895],
[[1207.0,1202.0,1202.0],0.001027183],
[[1227.0,1202.0,1202.0],0.001035081],
[[1282.0,1202.0,1202.0],0.001126947],
[[1603.0,1602.0,1602.0],0.001037203],
[[1607.0,1602.0,1602.0],0.001034895],
[[1627.0,1602.0,1602.0],0.0009781398],
[[1672.0,1602.0,1602.0],0.001003381],
[[1682.0,1602.0,1602.0],0.001082657],
[[2003.0,2002.0,2002.0],0.001144627],
[[2007.0,2002.0,2002.0],0.001120111],
[[2017.0,2002.0,2002.0],0.001109749],
[[2027.0,2002.0,2002.0],0.001042354],
[[2082.0,2002.0,2002.0],0.001090267]]
