txName: TChiWZoff
constraint: {(PV > anyBSM(1),anyBSM(2)), (anyBSM(1) > mu+,mu-,MET(3)), (anyBSM(2) > l,nu,MET(4))}
condition: None
conditionDescription: None
figureUrl: None
source: HackAnalysis recast by Mark Goodsell and others, https://doi.org/10.48550/arXiv.2506.21676
validated: True
axesMap: [{0: 'x', 1: 'y', 2: 'x', 3: 'y'}]
dataMap: {0: (1, 'mass', GeV), 1: (3, 'mass', GeV), 2: (2, 'mass', GeV), 3: (4, 'mass', GeV)}
finalState: ['MET', 'MET']
efficiencyMap: [[[120.0,70.0,120.0,70.0],0.0001623727],
[[270.0,238.0,270.0,238.0],0.001619909],
[[270.0,240.0,270.0,240.0],0.001943091],
[[270.0,242.0,270.0,242.0],0.002285091],
[[270.0,244.0,270.0,244.0],0.002505455],
[[270.0,246.0,270.0,246.0],0.002951364],
[[270.0,248.0,270.0,248.0],0.002960727],
[[270.0,250.0,270.0,250.0],0.003311364],
[[270.0,252.0,270.0,252.0],0.002746455],
[[270.0,254.0,270.0,254.0],0.001972727],
[[270.0,256.0,270.0,256.0],0.001185273],
[[270.0,258.0,270.0,258.0],0.0004456818],
[[270.0,260.0,270.0,260.0],0.0],
[[270.0,262.0,270.0,262.0],0.0],
[[270.0,264.0,270.0,264.0],0.0],
[[270.0,266.0,270.0,266.0],0.0],
[[270.0,268.0,270.0,268.0],0.0],
[[280.0,230.0,280.0,230.0],0.0005064818],
[[280.0,232.0,280.0,232.0],0.0005909273],
[[280.0,234.0,280.0,234.0],0.0005316909],
[[280.0,236.0,280.0,236.0],0.0007399],
[[280.0,238.0,280.0,238.0],0.0008566182],
[[280.0,240.0,280.0,240.0],0.0009749091],
[[280.0,242.0,280.0,242.0],0.001093818],
[[280.0,244.0,280.0,244.0],0.001334],
[[280.0,246.0,280.0,246.0],0.001441364],
[[280.0,248.0,280.0,248.0],0.001686091],
[[280.0,250.0,280.0,250.0],0.002042818],
[[280.0,252.0,280.0,252.0],0.002257909],
[[280.0,254.0,280.0,254.0],0.002527273],
[[280.0,256.0,280.0,256.0],0.002891636],
[[280.0,258.0,280.0,258.0],0.003000636],
[[280.0,260.0,280.0,260.0],0.003268818],
[[280.0,262.0,280.0,262.0],0.002669636],
[[280.0,264.0,280.0,264.0],0.002009091],
[[280.0,266.0,280.0,266.0],0.001279],
[[280.0,268.0,280.0,268.0],0.0004376909],
[[280.0,270.0,280.0,270.0],0.0],
[[280.0,272.0,280.0,272.0],0.0],
[[280.0,274.0,280.0,274.0],0.0],
[[280.0,276.0,280.0,276.0],0.0],
[[280.0,278.0,280.0,278.0],0.0],
[[290.0,240.0,290.0,240.0],0.0006028182],
[[290.0,242.0,290.0,242.0],0.0005841636],
[[290.0,244.0,290.0,244.0],0.0006207636],
[[290.0,246.0,290.0,246.0],0.0006372636],
[[290.0,248.0,290.0,248.0],0.0008435636],
[[290.0,250.0,290.0,250.0],0.001073273],
[[290.0,252.0,290.0,252.0],0.001204545],
[[290.0,254.0,290.0,254.0],0.001496273],
[[290.0,256.0,290.0,256.0],0.001547273],
[[290.0,258.0,290.0,258.0],0.001829091],
[[290.0,260.0,290.0,260.0],0.002091],
[[290.0,262.0,290.0,262.0],0.002363818],
[[290.0,264.0,290.0,264.0],0.002828],
[[290.0,266.0,290.0,266.0],0.003046818],
[[290.0,268.0,290.0,268.0],0.003443909],
[[290.0,270.0,290.0,270.0],0.003522818],
[[290.0,272.0,290.0,272.0],0.002836545],
[[290.0,274.0,290.0,274.0],0.002026545],
[[290.0,276.0,290.0,276.0],0.001298273],
[[290.0,278.0,290.0,278.0],0.0004360636],
[[290.0,280.0,290.0,280.0],1.643e-06],
[[290.0,282.0,290.0,282.0],0.0],
[[290.0,284.0,290.0,284.0],0.0],
[[290.0,286.0,290.0,286.0],0.0],
[[290.0,288.0,290.0,288.0],0.0],
[[300.0,250.0,300.0,250.0],0.0005055909],
[[300.0,252.0,300.0,252.0],0.0005294091],
[[300.0,254.0,300.0,254.0],0.0006698182],
[[300.0,256.0,300.0,256.0],0.0006530727],
[[300.0,258.0,300.0,258.0],0.0009321818],
[[300.0,260.0,300.0,260.0],0.001091455],
[[300.0,262.0,300.0,262.0],0.001207455],
[[300.0,264.0,300.0,264.0],0.001339],
[[300.0,266.0,300.0,266.0],0.001648727],
[[300.0,268.0,300.0,268.0],0.001951273],
[[300.0,270.0,300.0,270.0],0.001965455],
[[300.0,272.0,300.0,272.0],0.002557091],
[[300.0,274.0,300.0,274.0],0.002848455],
[[300.0,276.0,300.0,276.0],0.003186545],
[[300.0,278.0,300.0,278.0],0.003358],
[[300.0,280.0,300.0,280.0],0.003234],
[[300.0,282.0,300.0,282.0],0.003017182],
[[300.0,284.0,300.0,284.0],0.002133182],
[[300.0,286.0,300.0,286.0],0.001300727],
[[300.0,288.0,300.0,288.0],0.0004354818],
[[300.0,290.0,300.0,290.0],0.0],
[[300.0,292.0,300.0,292.0],0.0],
[[300.0,294.0,300.0,294.0],0.0],
[[300.0,296.0,300.0,296.0],0.0],
[[300.0,298.0,300.0,298.0],0.0],
[[310.0,270.0,310.0,270.0],0.001050727],
[[310.0,272.0,310.0,272.0],0.001155636],
[[310.0,274.0,310.0,274.0],0.001611545],
[[310.0,276.0,310.0,276.0],0.001671727],
[[310.0,278.0,310.0,278.0],0.001864818],
[[310.0,280.0,310.0,280.0],0.002138818],
[[310.0,282.0,310.0,282.0],0.002514545],
[[310.0,284.0,310.0,284.0],0.002677636],
[[310.0,286.0,310.0,286.0],0.003152818],
[[310.0,288.0,310.0,288.0],0.003675727],
[[310.0,290.0,310.0,290.0],0.003274727],
[[310.0,292.0,310.0,292.0],0.002786636],
[[310.0,294.0,310.0,294.0],0.002365545],
[[310.0,296.0,310.0,296.0],0.001282273],
[[310.0,298.0,310.0,298.0],0.0004070909],
[[310.0,300.0,310.0,300.0],1.687091e-06],
[[310.0,302.0,310.0,302.0],0.0],
[[310.0,304.0,310.0,304.0],0.0],
[[310.0,306.0,310.0,306.0],0.0],
[[310.0,308.0,310.0,308.0],0.0],
[[320.0,280.0,320.0,280.0],0.001073364],
[[320.0,282.0,320.0,282.0],0.001406364],
[[320.0,284.0,320.0,284.0],0.001537182],
[[320.0,286.0,320.0,286.0],0.001673818],
[[320.0,288.0,320.0,288.0],0.001765818],
[[320.0,290.0,320.0,290.0],0.002156091],
[[320.0,292.0,320.0,292.0],0.002466727],
[[320.0,294.0,320.0,294.0],0.002804636],
[[320.0,296.0,320.0,296.0],0.003187727],
[[320.0,298.0,320.0,298.0],0.003578091],
[[320.0,300.0,320.0,300.0],0.003521273],
[[320.0,302.0,320.0,302.0],0.002893636],
[[320.0,304.0,320.0,304.0],0.002306091],
[[320.0,306.0,320.0,306.0],0.001403636],
[[320.0,308.0,320.0,308.0],0.0004115545],
[[320.0,310.0,320.0,310.0],0.0],
[[320.0,312.0,320.0,312.0],0.0],
[[320.0,314.0,320.0,314.0],0.0],
[[320.0,316.0,320.0,316.0],0.0],
[[320.0,318.0,320.0,318.0],0.0],
[[330.0,290.0,330.0,290.0],0.001033455],
[[330.0,292.0,330.0,292.0],0.001270636],
[[330.0,294.0,330.0,294.0],0.001655909],
[[330.0,296.0,330.0,296.0],0.001727727],
[[330.0,298.0,330.0,298.0],0.001926091],
[[330.0,300.0,330.0,300.0],0.002158455],
[[330.0,302.0,330.0,302.0],0.002730182],
[[330.0,304.0,330.0,304.0],0.003028],
[[330.0,306.0,330.0,306.0],0.003215545],
[[330.0,308.0,330.0,308.0],0.003657],
[[330.0,310.0,330.0,310.0],0.003442455],
[[330.0,312.0,330.0,312.0],0.003133909],
[[330.0,314.0,330.0,314.0],0.002430909],
[[330.0,316.0,330.0,316.0],0.001418727],
[[330.0,318.0,330.0,318.0],0.0004925909],
[[330.0,320.0,330.0,320.0],0.0],
[[330.0,322.0,330.0,322.0],0.0],
[[330.0,326.0,330.0,326.0],0.0],
[[330.0,328.0,330.0,328.0],0.0],
[[340.0,300.0,340.0,300.0],0.001223091],
[[340.0,302.0,340.0,302.0],0.001284545],
[[340.0,304.0,340.0,304.0],0.001512545],
[[340.0,306.0,340.0,306.0],0.001873182],
